race,name,driver,team,lap,time
6,azerbaijan,Raikkonen-Kubica,alfaR,33,165
6,azerbaijan,Raikkonen-Kubica,alfaR,34,160.708
6,azerbaijan,Raikkonen-Kubica,alfaR,35,171.587
6,azerbaijan,Raikkonen-Kubica,alfaR,36,115.163
6,azerbaijan,Raikkonen-Kubica,alfaR,37,109.247
6,azerbaijan,Raikkonen-Kubica,alfaR,38,107.662
6,azerbaijan,Raikkonen-Kubica,alfaR,39,106.164
6,azerbaijan,Raikkonen-Kubica,alfaR,40,106.272
6,azerbaijan,Raikkonen-Kubica,alfaR,41,106.29
6,azerbaijan,Raikkonen-Kubica,alfaR,42,105.631
6,azerbaijan,Raikkonen-Kubica,alfaR,43,105.601
6,azerbaijan,Raikkonen-Kubica,alfaR,44,105.924
6,azerbaijan,Raikkonen-Kubica,alfaR,45,107.316
6,azerbaijan,Raikkonen-Kubica,alfaR,46,106.959
6,azerbaijan,Raikkonen-Kubica,alfaR,47,139.263
6,azerbaijan,Raikkonen-Kubica,alfaR,48,182.673
6,azerbaijan,Raikkonen-Kubica,alfaR,49,2187.195
6,azerbaijan,Raikkonen-Kubica,alfaR,50,142.545
6,azerbaijan,Raikkonen-Kubica,alfaR,51,106.426
6,azerbaijan,Sebastian Vettel,astonM,1,118.358
6,azerbaijan,Sebastian Vettel,astonM,2,110.157
6,azerbaijan,Sebastian Vettel,astonM,3,109.02
6,azerbaijan,Sebastian Vettel,astonM,4,108.427
6,azerbaijan,Sebastian Vettel,astonM,5,108.787
6,azerbaijan,Sebastian Vettel,astonM,6,108.717
6,azerbaijan,Sebastian Vettel,astonM,7,108.43
6,azerbaijan,Sebastian Vettel,astonM,8,108.189
6,azerbaijan,Sebastian Vettel,astonM,9,109.127
6,azerbaijan,Sebastian Vettel,astonM,10,107.658
6,azerbaijan,Sebastian Vettel,astonM,11,107.274
6,azerbaijan,Sebastian Vettel,astonM,12,107.065
6,azerbaijan,Sebastian Vettel,astonM,13,107.184
6,azerbaijan,Sebastian Vettel,astonM,14,106.852
6,azerbaijan,Sebastian Vettel,astonM,15,106.643
6,azerbaijan,Sebastian Vettel,astonM,16,106.609
6,azerbaijan,Sebastian Vettel,astonM,17,106.582
6,azerbaijan,Sebastian Vettel,astonM,18,110.359
6,azerbaijan,Sebastian Vettel,astonM,19,122.792
6,azerbaijan,Sebastian Vettel,astonM,20,106.527
6,azerbaijan,Sebastian Vettel,astonM,21,106.593
6,azerbaijan,Sebastian Vettel,astonM,22,106.694
6,azerbaijan,Sebastian Vettel,astonM,23,106.468
6,azerbaijan,Sebastian Vettel,astonM,24,106.521
6,azerbaijan,Sebastian Vettel,astonM,25,106.344
6,azerbaijan,Sebastian Vettel,astonM,26,106.112
6,azerbaijan,Sebastian Vettel,astonM,27,106.649
6,azerbaijan,Sebastian Vettel,astonM,28,106.611
6,azerbaijan,Sebastian Vettel,astonM,29,106.298
6,azerbaijan,Sebastian Vettel,astonM,30,107.095
6,azerbaijan,Sebastian Vettel,astonM,31,141.217
6,azerbaijan,Sebastian Vettel,astonM,32,170.195
6,azerbaijan,Sebastian Vettel,astonM,33,172.52
6,azerbaijan,Sebastian Vettel,astonM,34,170.842
6,azerbaijan,Sebastian Vettel,astonM,35,179.206
6,azerbaijan,Sebastian Vettel,astonM,36,111.402
6,azerbaijan,Sebastian Vettel,astonM,37,106.757
6,azerbaijan,Sebastian Vettel,astonM,38,105.928
6,azerbaijan,Sebastian Vettel,astonM,39,105.481
6,azerbaijan,Sebastian Vettel,astonM,40,105.462
6,azerbaijan,Sebastian Vettel,astonM,41,104.89
6,azerbaijan,Sebastian Vettel,astonM,42,105.376
6,azerbaijan,Sebastian Vettel,astonM,43,105.25
6,azerbaijan,Sebastian Vettel,astonM,44,104.914
6,azerbaijan,Sebastian Vettel,astonM,45,105.789
6,azerbaijan,Sebastian Vettel,astonM,46,105.326
6,azerbaijan,Sebastian Vettel,astonM,47,133.659
6,azerbaijan,Sebastian Vettel,astonM,48,187.726
6,azerbaijan,Sebastian Vettel,astonM,49,2184.047
6,azerbaijan,Sebastian Vettel,astonM,50,156.528
6,azerbaijan,Sebastian Vettel,astonM,51,105.138
6,azerbaijan,Sergio Perez,redB,1,114.523
6,azerbaijan,Sergio Perez,redB,2,109.18
6,azerbaijan,Sergio Perez,redB,3,108.644
6,azerbaijan,Sergio Perez,redB,4,107.842
6,azerbaijan,Sergio Perez,redB,5,107.157
6,azerbaijan,Sergio Perez,redB,6,107.513
6,azerbaijan,Sergio Perez,redB,7,107.046
6,azerbaijan,Sergio Perez,redB,8,107.273
6,azerbaijan,Sergio Perez,redB,9,107.415
6,azerbaijan,Sergio Perez,redB,10,106.881
6,azerbaijan,Sergio Perez,redB,11,107.497
6,azerbaijan,Sergio Perez,redB,12,106.8
6,azerbaijan,Sergio Perez,redB,13,109.96
6,azerbaijan,Sergio Perez,redB,14,124.379
6,azerbaijan,Sergio Perez,redB,15,105.868
6,azerbaijan,Sergio Perez,redB,16,106.341
6,azerbaijan,Sergio Perez,redB,17,106.122
6,azerbaijan,Sergio Perez,redB,18,106.063
6,azerbaijan,Sergio Perez,redB,19,105.798
6,azerbaijan,Sergio Perez,redB,20,105.837
6,azerbaijan,Sergio Perez,redB,21,105.722
6,azerbaijan,Sergio Perez,redB,22,105.898
6,azerbaijan,Sergio Perez,redB,23,105.616
6,azerbaijan,Sergio Perez,redB,24,105.591
6,azerbaijan,Sergio Perez,redB,25,105.605
6,azerbaijan,Sergio Perez,redB,26,106.973
6,azerbaijan,Sergio Perez,redB,27,105.995
6,azerbaijan,Sergio Perez,redB,28,105.86
6,azerbaijan,Sergio Perez,redB,29,105.81
6,azerbaijan,Sergio Perez,redB,30,106.023
6,azerbaijan,Sergio Perez,redB,31,135.567
6,azerbaijan,Sergio Perez,redB,32,187.842
6,azerbaijan,Sergio Perez,redB,33,175.36
6,azerbaijan,Sergio Perez,redB,34,173.159
6,azerbaijan,Sergio Perez,redB,35,184.268
6,azerbaijan,Sergio Perez,redB,36,109.238
6,azerbaijan,Sergio Perez,redB,37,106.516
6,azerbaijan,Sergio Perez,redB,38,105.889
6,azerbaijan,Sergio Perez,redB,39,105.405
6,azerbaijan,Sergio Perez,redB,40,105.196
6,azerbaijan,Sergio Perez,redB,41,104.95
6,azerbaijan,Sergio Perez,redB,42,105.051
6,azerbaijan,Sergio Perez,redB,43,104.794
6,azerbaijan,Sergio Perez,redB,44,104.873
6,azerbaijan,Sergio Perez,redB,45,104.687
6,azerbaijan,Sergio Perez,redB,46,104.735
6,azerbaijan,Sergio Perez,redB,47,136.165
6,azerbaijan,Sergio Perez,redB,48,186.897
6,azerbaijan,Sergio Perez,redB,49,2185.269
6,azerbaijan,Sergio Perez,redB,50,158.614
6,azerbaijan,Sergio Perez,redB,51,104.703
6,azerbaijan,Valtteri Bottas,mercedes,1,119.467
6,azerbaijan,Valtteri Bottas,mercedes,2,110.418
6,azerbaijan,Valtteri Bottas,mercedes,3,109.315
6,azerbaijan,Valtteri Bottas,mercedes,4,109.208
6,azerbaijan,Valtteri Bottas,mercedes,5,108.222
6,azerbaijan,Valtteri Bottas,mercedes,6,108.335
6,azerbaijan,Valtteri Bottas,mercedes,7,108.877
6,azerbaijan,Valtteri Bottas,mercedes,8,108.418
6,azerbaijan,Valtteri Bottas,mercedes,9,108.134
6,azerbaijan,Valtteri Bottas,mercedes,10,108.326
6,azerbaijan,Valtteri Bottas,mercedes,11,112.171
6,azerbaijan,Valtteri Bottas,mercedes,12,124.342
6,azerbaijan,Valtteri Bottas,mercedes,13,107.664
6,azerbaijan,Valtteri Bottas,mercedes,14,107.352
6,azerbaijan,Valtteri Bottas,mercedes,15,107.023
6,azerbaijan,Valtteri Bottas,mercedes,16,106.626
6,azerbaijan,Valtteri Bottas,mercedes,17,106.612
6,azerbaijan,Valtteri Bottas,mercedes,18,106.253
6,azerbaijan,Valtteri Bottas,mercedes,19,106.172
6,azerbaijan,Valtteri Bottas,mercedes,20,106.61
6,azerbaijan,Valtteri Bottas,mercedes,21,107.358
6,azerbaijan,Valtteri Bottas,mercedes,22,107.513
6,azerbaijan,Valtteri Bottas,mercedes,23,107.736
6,azerbaijan,Valtteri Bottas,mercedes,24,106.903
6,azerbaijan,Valtteri Bottas,mercedes,25,106.77
6,azerbaijan,Valtteri Bottas,mercedes,26,106.336
6,azerbaijan,Valtteri Bottas,mercedes,27,106.385
6,azerbaijan,Valtteri Bottas,mercedes,28,106.064
6,azerbaijan,Valtteri Bottas,mercedes,29,106.175
6,azerbaijan,Valtteri Bottas,mercedes,30,108.298
6,azerbaijan,Valtteri Bottas,mercedes,31,152.239
6,azerbaijan,Valtteri Bottas,mercedes,32,159.292
6,azerbaijan,Valtteri Bottas,mercedes,33,171.985
6,azerbaijan,Valtteri Bottas,mercedes,34,167.055
6,azerbaijan,Valtteri Bottas,mercedes,35,175.425
6,azerbaijan,Valtteri Bottas,mercedes,36,116.702
6,azerbaijan,Valtteri Bottas,mercedes,37,108.988
6,azerbaijan,Valtteri Bottas,mercedes,38,108.389
6,azerbaijan,Valtteri Bottas,mercedes,39,107.724
6,azerbaijan,Valtteri Bottas,mercedes,40,106.432
6,azerbaijan,Valtteri Bottas,mercedes,41,106.362
6,azerbaijan,Valtteri Bottas,mercedes,42,105.976
6,azerbaijan,Valtteri Bottas,mercedes,43,105.665
6,azerbaijan,Valtteri Bottas,mercedes,44,105.817
6,azerbaijan,Valtteri Bottas,mercedes,45,106.196
6,azerbaijan,Valtteri Bottas,mercedes,46,108.552
6,azerbaijan,Valtteri Bottas,mercedes,47,138.072
6,azerbaijan,Valtteri Bottas,mercedes,48,186.921
6,azerbaijan,Valtteri Bottas,mercedes,49,2191.323
6,azerbaijan,Valtteri Bottas,mercedes,50,132.714
6,azerbaijan,Valtteri Bottas,mercedes,51,106.762
6,azerbaijan,Yuki Tsunoda,alphaT,1,117.578
6,azerbaijan,Yuki Tsunoda,alphaT,2,110.071
6,azerbaijan,Yuki Tsunoda,alphaT,3,108.534
6,azerbaijan,Yuki Tsunoda,alphaT,4,108.998
6,azerbaijan,Yuki Tsunoda,alphaT,5,108.142
6,azerbaijan,Yuki Tsunoda,alphaT,6,108.695
6,azerbaijan,Yuki Tsunoda,alphaT,7,108.91
6,azerbaijan,Yuki Tsunoda,alphaT,8,108.338
6,azerbaijan,Yuki Tsunoda,alphaT,9,111.376
6,azerbaijan,Yuki Tsunoda,alphaT,10,125.319
6,azerbaijan,Yuki Tsunoda,alphaT,11,107.98
6,azerbaijan,Yuki Tsunoda,alphaT,12,107.429
6,azerbaijan,Yuki Tsunoda,alphaT,13,107.482
6,azerbaijan,Yuki Tsunoda,alphaT,14,107.272
6,azerbaijan,Yuki Tsunoda,alphaT,15,106.842
6,azerbaijan,Yuki Tsunoda,alphaT,16,107.023
6,azerbaijan,Yuki Tsunoda,alphaT,17,106.921
6,azerbaijan,Yuki Tsunoda,alphaT,18,106.684
6,azerbaijan,Yuki Tsunoda,alphaT,19,106.852
6,azerbaijan,Yuki Tsunoda,alphaT,20,106.951
6,azerbaijan,Yuki Tsunoda,alphaT,21,106.688
6,azerbaijan,Yuki Tsunoda,alphaT,22,106.932
6,azerbaijan,Yuki Tsunoda,alphaT,23,106.615
6,azerbaijan,Yuki Tsunoda,alphaT,24,106.388
6,azerbaijan,Yuki Tsunoda,alphaT,25,106.5
6,azerbaijan,Yuki Tsunoda,alphaT,26,106.727
6,azerbaijan,Yuki Tsunoda,alphaT,27,106.57
6,azerbaijan,Yuki Tsunoda,alphaT,28,106.53
6,azerbaijan,Yuki Tsunoda,alphaT,29,106.64
6,azerbaijan,Yuki Tsunoda,alphaT,30,107.042
6,azerbaijan,Yuki Tsunoda,alphaT,31,141.75
6,azerbaijan,Yuki Tsunoda,alphaT,32,167.597
6,azerbaijan,Yuki Tsunoda,alphaT,33,172.159
6,azerbaijan,Yuki Tsunoda,alphaT,34,170.831
6,azerbaijan,Yuki Tsunoda,alphaT,35,178.048
6,azerbaijan,Yuki Tsunoda,alphaT,36,113.216
6,azerbaijan,Yuki Tsunoda,alphaT,37,107.86
6,azerbaijan,Yuki Tsunoda,alphaT,38,106.373
6,azerbaijan,Yuki Tsunoda,alphaT,39,106.039
6,azerbaijan,Yuki Tsunoda,alphaT,40,106.099
6,azerbaijan,Yuki Tsunoda,alphaT,41,105.809
6,azerbaijan,Yuki Tsunoda,alphaT,42,105.893
6,azerbaijan,Yuki Tsunoda,alphaT,43,105.744
6,azerbaijan,Yuki Tsunoda,alphaT,44,105.894
6,azerbaijan,Yuki Tsunoda,alphaT,45,105.481
6,azerbaijan,Yuki Tsunoda,alphaT,46,104.939
6,azerbaijan,Yuki Tsunoda,alphaT,47,134.982
6,azerbaijan,Yuki Tsunoda,alphaT,48,185.185
6,azerbaijan,Yuki Tsunoda,alphaT,49,2186.385
6,azerbaijan,Yuki Tsunoda,alphaT,50,153.32
6,azerbaijan,Yuki Tsunoda,alphaT,51,105.401
5,monaco,Antonio Giovinazzi,alfaR,1,90.113
5,monaco,Antonio Giovinazzi,alfaR,2,90.113
5,monaco,Antonio Giovinazzi,alfaR,3,79.695
5,monaco,Antonio Giovinazzi,alfaR,4,79.07
5,monaco,Antonio Giovinazzi,alfaR,5,78.34
5,monaco,Antonio Giovinazzi,alfaR,6,78.636
5,monaco,Antonio Giovinazzi,alfaR,7,78.64
5,monaco,Antonio Giovinazzi,alfaR,8,78.244
5,monaco,Antonio Giovinazzi,alfaR,9,77.977
5,monaco,Antonio Giovinazzi,alfaR,10,78.402
5,monaco,Antonio Giovinazzi,alfaR,11,77.873
5,monaco,Antonio Giovinazzi,alfaR,12,77.363
5,monaco,Antonio Giovinazzi,alfaR,13,77.088
5,monaco,Antonio Giovinazzi,alfaR,14,77.175
5,monaco,Antonio Giovinazzi,alfaR,15,76.86
5,monaco,Antonio Giovinazzi,alfaR,16,76.974
5,monaco,Antonio Giovinazzi,alfaR,17,77.037
5,monaco,Antonio Giovinazzi,alfaR,18,76.54
5,monaco,Antonio Giovinazzi,alfaR,19,76.727
5,monaco,Antonio Giovinazzi,alfaR,20,76.588
5,monaco,Antonio Giovinazzi,alfaR,21,76.468
5,monaco,Antonio Giovinazzi,alfaR,22,76.718
5,monaco,Antonio Giovinazzi,alfaR,23,76.758
5,monaco,Antonio Giovinazzi,alfaR,24,76.853
5,monaco,Antonio Giovinazzi,alfaR,25,77.263
5,monaco,Antonio Giovinazzi,alfaR,26,76.826
5,monaco,Antonio Giovinazzi,alfaR,27,77.056
5,monaco,Antonio Giovinazzi,alfaR,28,77.136
5,monaco,Antonio Giovinazzi,alfaR,29,77.5
5,monaco,Antonio Giovinazzi,alfaR,30,78.045
5,monaco,Antonio Giovinazzi,alfaR,31,78.318
5,monaco,Antonio Giovinazzi,alfaR,32,78.689
5,monaco,Antonio Giovinazzi,alfaR,33,78.673
5,monaco,Antonio Giovinazzi,alfaR,34,95.523
5,monaco,Antonio Giovinazzi,alfaR,35,80.718
5,monaco,Antonio Giovinazzi,alfaR,36,75.673
5,monaco,Antonio Giovinazzi,alfaR,37,76.866
5,monaco,Antonio Giovinazzi,alfaR,38,76.038
5,monaco,Antonio Giovinazzi,alfaR,39,77.113
5,monaco,Antonio Giovinazzi,alfaR,40,76.448
5,monaco,Antonio Giovinazzi,alfaR,41,76.013
5,monaco,Antonio Giovinazzi,alfaR,42,75.331
5,monaco,Antonio Giovinazzi,alfaR,43,75.402
5,monaco,Antonio Giovinazzi,alfaR,44,75.569
5,monaco,Antonio Giovinazzi,alfaR,45,75.707
5,monaco,Antonio Giovinazzi,alfaR,46,75.865
5,monaco,Antonio Giovinazzi,alfaR,47,76.179
5,monaco,Antonio Giovinazzi,alfaR,48,76.444
5,monaco,Antonio Giovinazzi,alfaR,49,76.712
5,monaco,Antonio Giovinazzi,alfaR,50,76.736
5,monaco,Antonio Giovinazzi,alfaR,51,76.577
5,monaco,Antonio Giovinazzi,alfaR,52,76.524
5,monaco,Antonio Giovinazzi,alfaR,53,76.466
5,monaco,Antonio Giovinazzi,alfaR,54,76.688
5,monaco,Antonio Giovinazzi,alfaR,55,76.647
5,monaco,Antonio Giovinazzi,alfaR,56,76.394
5,monaco,Antonio Giovinazzi,alfaR,57,76.482
5,monaco,Antonio Giovinazzi,alfaR,58,76.71
5,monaco,Antonio Giovinazzi,alfaR,59,77.878
5,monaco,Antonio Giovinazzi,alfaR,60,78.885
5,monaco,Antonio Giovinazzi,alfaR,61,79.997
5,monaco,Antonio Giovinazzi,alfaR,62,77.788
5,monaco,Antonio Giovinazzi,alfaR,63,77.774
5,monaco,Antonio Giovinazzi,alfaR,64,77.748
5,monaco,Antonio Giovinazzi,alfaR,65,77.436
5,monaco,Antonio Giovinazzi,alfaR,66,79.182
5,monaco,Antonio Giovinazzi,alfaR,67,79.104
5,monaco,Antonio Giovinazzi,alfaR,68,77.354
5,monaco,Antonio Giovinazzi,alfaR,69,77.2
5,monaco,Antonio Giovinazzi,alfaR,70,77.193
5,monaco,Antonio Giovinazzi,alfaR,71,76.833
5,monaco,Antonio Giovinazzi,alfaR,72,76.751
5,monaco,Antonio Giovinazzi,alfaR,73,77.056
5,monaco,Antonio Giovinazzi,alfaR,74,76.951
5,monaco,Antonio Giovinazzi,alfaR,75,76.88
5,monaco,Antonio Giovinazzi,alfaR,76,76.744
5,monaco,Antonio Giovinazzi,alfaR,77,76.829
5,monaco,Antonio Giovinazzi,alfaR,78,77.269
5,monaco,Carlos Sainz,ferrari,1,84.727
5,monaco,Carlos Sainz,ferrari,2,84.727
5,monaco,Carlos Sainz,ferrari,3,77.929
5,monaco,Carlos Sainz,ferrari,4,77.32
5,monaco,Carlos Sainz,ferrari,5,78.028
5,monaco,Carlos Sainz,ferrari,6,77.304
5,monaco,Carlos Sainz,ferrari,7,76.988
5,monaco,Carlos Sainz,ferrari,8,76.736
5,monaco,Carlos Sainz,ferrari,9,76.687
5,monaco,Carlos Sainz,ferrari,10,76.672
5,monaco,Carlos Sainz,ferrari,11,76.747
5,monaco,Carlos Sainz,ferrari,12,76.748
5,monaco,Carlos Sainz,ferrari,13,76.445
5,monaco,Carlos Sainz,ferrari,14,76.524
5,monaco,Carlos Sainz,ferrari,15,75.926
5,monaco,Carlos Sainz,ferrari,16,76.08
5,monaco,Carlos Sainz,ferrari,17,75.917
5,monaco,Carlos Sainz,ferrari,18,76.021
5,monaco,Carlos Sainz,ferrari,19,75.957
5,monaco,Carlos Sainz,ferrari,20,75.766
5,monaco,Carlos Sainz,ferrari,21,75.925
5,monaco,Carlos Sainz,ferrari,22,76.236
5,monaco,Carlos Sainz,ferrari,23,76.158
5,monaco,Carlos Sainz,ferrari,24,76.751
5,monaco,Carlos Sainz,ferrari,25,77.06
5,monaco,Carlos Sainz,ferrari,26,76.693
5,monaco,Carlos Sainz,ferrari,27,76.889
5,monaco,Carlos Sainz,ferrari,28,76.237
5,monaco,Carlos Sainz,ferrari,29,76.153
5,monaco,Carlos Sainz,ferrari,30,76.22
5,monaco,Carlos Sainz,ferrari,31,76.707
5,monaco,Carlos Sainz,ferrari,32,76.485
5,monaco,Carlos Sainz,ferrari,33,93.98
5,monaco,Carlos Sainz,ferrari,34,79.941
5,monaco,Carlos Sainz,ferrari,35,74.699
5,monaco,Carlos Sainz,ferrari,36,74.621
5,monaco,Carlos Sainz,ferrari,37,75.288
5,monaco,Carlos Sainz,ferrari,38,75.163
5,monaco,Carlos Sainz,ferrari,39,75.158
5,monaco,Carlos Sainz,ferrari,40,75.122
5,monaco,Carlos Sainz,ferrari,41,76.364
5,monaco,Carlos Sainz,ferrari,42,75.565
5,monaco,Carlos Sainz,ferrari,43,75.588
5,monaco,Carlos Sainz,ferrari,44,75.329
5,monaco,Carlos Sainz,ferrari,45,75.056
5,monaco,Carlos Sainz,ferrari,46,74.808
5,monaco,Carlos Sainz,ferrari,47,75.203
5,monaco,Carlos Sainz,ferrari,48,75.626
5,monaco,Carlos Sainz,ferrari,49,74.874
5,monaco,Carlos Sainz,ferrari,50,74.731
5,monaco,Carlos Sainz,ferrari,51,75.049
5,monaco,Carlos Sainz,ferrari,52,75.052
5,monaco,Carlos Sainz,ferrari,53,74.859
5,monaco,Carlos Sainz,ferrari,54,74.792
5,monaco,Carlos Sainz,ferrari,55,74.76
5,monaco,Carlos Sainz,ferrari,56,74.646
5,monaco,Carlos Sainz,ferrari,57,74.914
5,monaco,Carlos Sainz,ferrari,58,75.051
5,monaco,Carlos Sainz,ferrari,59,75.347
5,monaco,Carlos Sainz,ferrari,60,75.32
5,monaco,Carlos Sainz,ferrari,61,75.706
5,monaco,Carlos Sainz,ferrari,62,76.343
5,monaco,Carlos Sainz,ferrari,63,75.592
5,monaco,Carlos Sainz,ferrari,64,76.394
5,monaco,Carlos Sainz,ferrari,65,75.751
5,monaco,Carlos Sainz,ferrari,66,75.455
5,monaco,Carlos Sainz,ferrari,67,75.561
5,monaco,Carlos Sainz,ferrari,68,75.356
5,monaco,Carlos Sainz,ferrari,69,75.397
5,monaco,Carlos Sainz,ferrari,70,75.261
5,monaco,Carlos Sainz,ferrari,71,75.364
5,monaco,Carlos Sainz,ferrari,72,75.269
5,monaco,Carlos Sainz,ferrari,73,74.877
5,monaco,Carlos Sainz,ferrari,74,75.141
5,monaco,Carlos Sainz,ferrari,75,75.76
5,monaco,Carlos Sainz,ferrari,76,75.53
5,monaco,Carlos Sainz,ferrari,77,75.605
5,monaco,Carlos Sainz,ferrari,78,76.139
5,monaco,Carlos Sainz,ferrari,79,76.345
5,monaco,Daniel Ricciardo,mclaren,1,93.662
5,monaco,Daniel Ricciardo,mclaren,2,93.662
5,monaco,Daniel Ricciardo,mclaren,3,81.326
5,monaco,Daniel Ricciardo,mclaren,4,79.874
5,monaco,Daniel Ricciardo,mclaren,5,79.801
5,monaco,Daniel Ricciardo,mclaren,6,79.588
5,monaco,Daniel Ricciardo,mclaren,7,79.103
5,monaco,Daniel Ricciardo,mclaren,8,78.304
5,monaco,Daniel Ricciardo,mclaren,9,78.441
5,monaco,Daniel Ricciardo,mclaren,10,78.385
5,monaco,Daniel Ricciardo,mclaren,11,78.886
5,monaco,Daniel Ricciardo,mclaren,12,78.625
5,monaco,Daniel Ricciardo,mclaren,13,77.959
5,monaco,Daniel Ricciardo,mclaren,14,77.624
5,monaco,Daniel Ricciardo,mclaren,15,77.387
5,monaco,Daniel Ricciardo,mclaren,16,77.227
5,monaco,Daniel Ricciardo,mclaren,17,77.614
5,monaco,Daniel Ricciardo,mclaren,18,77.049
5,monaco,Daniel Ricciardo,mclaren,19,77.092
5,monaco,Daniel Ricciardo,mclaren,20,77.204
5,monaco,Daniel Ricciardo,mclaren,21,77.704
5,monaco,Daniel Ricciardo,mclaren,22,77.945
5,monaco,Daniel Ricciardo,mclaren,23,77.708
5,monaco,Daniel Ricciardo,mclaren,24,77.669
5,monaco,Daniel Ricciardo,mclaren,25,77.26
5,monaco,Daniel Ricciardo,mclaren,26,77.125
5,monaco,Daniel Ricciardo,mclaren,27,77.165
5,monaco,Daniel Ricciardo,mclaren,28,77.436
5,monaco,Daniel Ricciardo,mclaren,29,77.46
5,monaco,Daniel Ricciardo,mclaren,30,77.202
5,monaco,Daniel Ricciardo,mclaren,31,76.99
5,monaco,Daniel Ricciardo,mclaren,32,77.699
5,monaco,Daniel Ricciardo,mclaren,33,77.468
5,monaco,Daniel Ricciardo,mclaren,34,77.638
5,monaco,Daniel Ricciardo,mclaren,35,77.9
5,monaco,Daniel Ricciardo,mclaren,36,78.265
5,monaco,Daniel Ricciardo,mclaren,37,95.412
5,monaco,Daniel Ricciardo,mclaren,38,81.447
5,monaco,Daniel Ricciardo,mclaren,39,76.217
5,monaco,Daniel Ricciardo,mclaren,40,75.205
5,monaco,Daniel Ricciardo,mclaren,41,75.457
5,monaco,Daniel Ricciardo,mclaren,42,74.856
5,monaco,Daniel Ricciardo,mclaren,43,75.164
5,monaco,Daniel Ricciardo,mclaren,44,74.578
5,monaco,Daniel Ricciardo,mclaren,45,77.703
5,monaco,Daniel Ricciardo,mclaren,46,77.707
5,monaco,Daniel Ricciardo,mclaren,47,82.04
5,monaco,Daniel Ricciardo,mclaren,48,77.23
5,monaco,Daniel Ricciardo,mclaren,49,76.179
5,monaco,Daniel Ricciardo,mclaren,50,76.284
5,monaco,Daniel Ricciardo,mclaren,51,76.156
5,monaco,Daniel Ricciardo,mclaren,52,78.131
5,monaco,Daniel Ricciardo,mclaren,53,75.382
5,monaco,Daniel Ricciardo,mclaren,54,75.386
5,monaco,Daniel Ricciardo,mclaren,55,75.976
5,monaco,Daniel Ricciardo,mclaren,56,75.298
5,monaco,Daniel Ricciardo,mclaren,57,75.518
5,monaco,Daniel Ricciardo,mclaren,58,75.268
5,monaco,Daniel Ricciardo,mclaren,59,75.308
5,monaco,Daniel Ricciardo,mclaren,60,75.633
5,monaco,Daniel Ricciardo,mclaren,61,76.352
5,monaco,Daniel Ricciardo,mclaren,62,78.843
5,monaco,Daniel Ricciardo,mclaren,63,75.432
5,monaco,Daniel Ricciardo,mclaren,64,75.246
5,monaco,Daniel Ricciardo,mclaren,65,75.799
5,monaco,Daniel Ricciardo,mclaren,66,76.018
5,monaco,Daniel Ricciardo,mclaren,67,77.475
5,monaco,Daniel Ricciardo,mclaren,68,77.762
5,monaco,Daniel Ricciardo,mclaren,69,77.286
5,monaco,Daniel Ricciardo,mclaren,70,77.332
5,monaco,Daniel Ricciardo,mclaren,71,77.17
5,monaco,Daniel Ricciardo,mclaren,72,76.952
5,monaco,Daniel Ricciardo,mclaren,73,76.364
5,monaco,Daniel Ricciardo,mclaren,74,76.987
5,monaco,Daniel Ricciardo,mclaren,75,77.271
5,monaco,Daniel Ricciardo,mclaren,76,77.126
5,monaco,Daniel Ricciardo,mclaren,77,76.732
5,monaco,Daniel Ricciardo,mclaren,78,77.357
5,monaco,Esteban Ocon,alpine,1,90.963
5,monaco,Esteban Ocon,alpine,2,90.963
5,monaco,Esteban Ocon,alpine,3,80.154
5,monaco,Esteban Ocon,alpine,4,79.421
5,monaco,Esteban Ocon,alpine,5,78.494
5,monaco,Esteban Ocon,alpine,6,78.546
5,monaco,Esteban Ocon,alpine,7,78.526
5,monaco,Esteban Ocon,alpine,8,78.572
5,monaco,Esteban Ocon,alpine,9,77.967
5,monaco,Esteban Ocon,alpine,10,78.38
5,monaco,Esteban Ocon,alpine,11,78.298
5,monaco,Esteban Ocon,alpine,12,77.77
5,monaco,Esteban Ocon,alpine,13,77.677
5,monaco,Esteban Ocon,alpine,14,77.253
5,monaco,Esteban Ocon,alpine,15,76.82
5,monaco,Esteban Ocon,alpine,16,76.81
5,monaco,Esteban Ocon,alpine,17,76.876
5,monaco,Esteban Ocon,alpine,18,76.572
5,monaco,Esteban Ocon,alpine,19,76.416
5,monaco,Esteban Ocon,alpine,20,76.754
5,monaco,Esteban Ocon,alpine,21,76.598
5,monaco,Esteban Ocon,alpine,22,76.543
5,monaco,Esteban Ocon,alpine,23,76.67
5,monaco,Esteban Ocon,alpine,24,76.656
5,monaco,Esteban Ocon,alpine,25,77.295
5,monaco,Esteban Ocon,alpine,26,77.343
5,monaco,Esteban Ocon,alpine,27,76.519
5,monaco,Esteban Ocon,alpine,28,76.85
5,monaco,Esteban Ocon,alpine,29,77.158
5,monaco,Esteban Ocon,alpine,30,77.515
5,monaco,Esteban Ocon,alpine,31,78.393
5,monaco,Esteban Ocon,alpine,32,78.301
5,monaco,Esteban Ocon,alpine,33,78.797
5,monaco,Esteban Ocon,alpine,34,78.032
5,monaco,Esteban Ocon,alpine,35,76.427
5,monaco,Esteban Ocon,alpine,36,76.052
5,monaco,Esteban Ocon,alpine,37,76.154
5,monaco,Esteban Ocon,alpine,38,92.516
